_id,Operating Name,Category,Issued,Licence Address Line 1,city_std,latitude,longitude
108094,Cash 4 You,TEMPORARY SIGN - MOBILE,2018-04-09,"1921 EGLINTON AVE E, #8F",TORONTO,,
108095,Le Chateau,TEMPORARY SIGN - MOBILE,2018-04-11,47 ORFUS RD,TORONTO,43.71962779733823,-79.4596576319695
108096,Cash 4 You,TEMPORARY SIGN - MOBILE,2018-04-11,2281 KIPLING AVE,TORONTO,,
108097,The WARDROBE WORKSHOP,TEMPORARY SIGN - MOBILE,2018-04-12,5000 DUFFERIN ST,TORONTO,,
108098,Dulux Paint,TEMPORARY SIGN - MOBILE,2018-04-16,935 THE QUEENSWAY,TORONTO,43.62415151474112,-79.51250953412175
108099,DULUX PAINTS,TEMPORARY SIGN - MOBILE,2018-04-18,2095 LAWRENCE AVE E,TORONTO,,
108100,Fortinos,TEMPORARY SIGN - MOBILE,2018-04-20,330 QUEEN'S PLATE DR,TORONTO,,
108101,Wireless Holdings,TEMPORARY SIGN - MOBILE,2018-05-01,3225 EGLINTON AVE E,TORONTO,,
108102,Baskin Robbins,TEMPORARY SIGN - MOBILE,2018-05-01,"2540 BAYVIEW AVE, #8B",TORONTO,,
108103,Dawson Dental,TEMPORARY SIGN - MOBILE,2018-05-05,"2555 VICTORIA PARK AVE, #3B",TORONTO,,
108104,MUCHO BURRITO,TEMPORARY SIGN - MOBILE,2018-05-09,"1780 MARKHAM RD, C4",TORONTO,,
108105,Lend Direct,TEMPORARY SIGN - MOBILE,2018-05-09,3132 EGLINTON AVE E,TORONTO,,
108106,Pizza Nova,TEMPORARY SIGN - MOBILE,2018-05-09,1533 JANE ST,TORONTO,,
108107,Pizza Nova,TEMPORARY SIGN - MOBILE,2018-05-09,"6015 STEELES AVE E, #105",TORONTO,,
108108,Pizza Nova,TEMPORARY SIGN - MOBILE,2018-05-09,2922 SHEPPARD AVE E,TORONTO,,
108109,Pizza Nova,TEMPORARY SIGN - MOBILE,2018-05-09,"1500 ROYAL YORK RD, #34",TORONTO,,
108110,Pizza Nova,TEMPORARY SIGN - MOBILE,2018-05-09,"3655 ST CLAIR AVE E, #5",TORONTO,,
108111,Pizza Pizza,TEMPORARY SIGN - MOBILE,2018-05-09,"250 WINCOTT DR, #8",TORONTO,,
108112,Pizza Nova,TEMPORARY SIGN - MOBILE,2018-05-09,"1733 EGLINTON AVE E, #3",TORONTO,,
108113,Vogue Nails,TEMPORARY SIGN - MOBILE,2018-05-09,"865 YORK MILLS RD, #1",TORONTO,,
108114,Tim Hortons,TEMPORARY SIGN - MOBILE,2018-05-10,3092 KINGSTON RD,TORONTO,,
108115,Baskin Robbins,TEMPORARY SIGN - MOBILE,2018-05-10,855 THE QUEENSWAY,TORONTO,43.6247113045492,-79.5099874908551
108116,CLASSIC FIREPLACE & BBQ STORE,TEMPORARY SIGN - MOBILE,2018-05-10,65 RYLANDER BLVD,TORONTO,43.79757329971186,-79.149695113505
108117,TORONTO FLAG SHOP,TEMPORARY SIGN - MOBILE,2018-05-16,5000 DUFFERIN ST,TORONTO,,
108118,MCDONALDS,TEMPORARY SIGN - MOBILE,2018-05-16,"2480 GERRARD ST E, SHARED",TORONTO,,
108119,MCDONALDS,TEMPORARY SIGN - MOBILE,2018-05-16,747 DON MILLS RD,TORONTO,,
108120,MCDONALDS,TEMPORARY SIGN - MOBILE,2018-05-16,2260 MARKHAM RD,TORONTO,,
108121,MCDONALDS,TEMPORARY SIGN - MOBILE,2018-05-16,630 KEELE ST,TORONTO,,
108122,MCDONALDS,TEMPORARY SIGN - MOBILE,2018-05-16,1571 SANDHURST CIR,TORONTO,,
108123,MCDONALDS,TEMPORARY SIGN - MOBILE,2018-05-16,395 BAMBURGH CIR,TORONTO,,
108124,MCDONALDS,TEMPORARY SIGN - MOBILE,2018-05-16,85 ELLESMERE RD,TORONTO,,
108125,MCDONALDS,TEMPORARY SIGN - MOBILE,2018-05-16,150 RIMROCK RD,TORONTO,43.757756777626,-79.4650178495437
108126,MCDONALDS,TEMPORARY SIGN - MOBILE,2018-05-16,2870 EGLINTON AVE E,TORONTO,,
108127,MCDONALDS,TEMPORARY SIGN - MOBILE,2018-05-16,2020 JANE ST,TORONTO,,
108128,MCDONALDS,TEMPORARY SIGN - MOBILE,2018-05-16,1960 EGLINTON AVE E,TORONTO,,
108129,MCDONALDS,TEMPORARY SIGN - MOBILE,2018-05-16,2625F WESTON RD,TORONTO,,
108130,meridian credit union,TEMPORARY SIGN - MOBILE,2018-05-29,45 WICKSTEED AVE,TORONTO,,
108131,MCI THE DOCTORS OFFICE,TEMPORARY SIGN - MOBILE,2018-05-29,3609 SHEPPARD AVE E,TORONTO,,
108132,MCI THE DOCTOR'S OFFICE,TEMPORARY SIGN - MOBILE,2018-05-29,325 BAMBURGH CIR,TORONTO,,
108133,TORONTO GYMNASTICS,TEMPORARY SIGN - MOBILE,2018-05-29,77 BROWNS LINE,TORONTO,,
108134,MCDONALDS,TEMPORARY SIGN - MOBILE,2018-05-29,7431 KINGSTON RD,TORONTO,,
108135,MCDONALDS,TEMPORARY SIGN - MOBILE,2018-05-29,2701 LAWRENCE AVE E,TORONTO,,
108136,PIZZA PIZZA,TEMPORARY SIGN - MOBILE,2018-05-29,"1300 FINCH AVE W, #38",TORONTO,,
108137,GO EASY (EASY FINANCIAL),TEMPORARY SIGN - MOBILE,2018-05-29,2181 STEELES AVE W,TORONTO,,
108138,Tim Hortons,TEMPORARY SIGN - MOBILE,2018-05-31,2075 SHEPPARD AVE E,TORONTO,,
108139,HEARING SOLUTIONS,TEMPORARY SIGN - MOBILE,2018-06-01,1530 ALBION RD,TORONTO,43.7411237317213,-79.5892207941569
108140,FREEDOM MOBILE,TEMPORARY SIGN - MOBILE,2018-06-01,2900 WARDEN AVE,TORONTO,,
108141,CASH 4 YOU,TEMPORARY SIGN - MOBILE,2018-06-03,665 MARKHAM RD,TORONTO,,
108142,CASH MONEY,TEMPORARY SIGN - MOBILE,2018-06-04,239 SCARLETT RD,TORONTO,,
108143,THE SWIM CENTRE,TEMPORARY SIGN - MOBILE,2018-06-04,4884 DUFFERIN ST,TORONTO,,
108144,LV FLOORING,TEMPORARY SIGN - MOBILE,2018-06-04,5050 DUFFERIN ST,TORONTO,,
108145,MOORES,TEMPORARY SIGN - MOBILE,2018-06-04,1900 EGLINTON AVE E,TORONTO,,
108146,MR LUBE,TEMPORARY SIGN - MOBILE,2018-06-04,1900 EGLINTON AVE E,TORONTO,,
108147,MCDONALDS,TEMPORARY SIGN - MOBILE,2018-06-04,4333 BLOOR ST W,TORONTO,43.6320417687356,-79.5751591120696
108148,VICTORIA COMMONS CLINIC & PHARMACY,TEMPORARY SIGN - MOBILE,2018-06-05,"2555 VICTORIA PARK AVE, #3B",TORONTO,,
108149,CASH 4 YOU,TEMPORARY SIGN - MOBILE,2018-06-05,2934A EGLINTON AVE E,TORONTO,,
108150,CASH 4 YOU,TEMPORARY SIGN - MOBILE,2018-06-05,2561 ST CLAIR AVE W,TORONTO,43.66809121696436,-79.48753069454607
108151,Connect Hearing,TEMPORARY SIGN - MOBILE,2018-06-11,827 BROWNS LINE,TORONTO,,
108152,Pizza Nova,TEMPORARY SIGN - MOBILE,2018-06-11,2272 LAWRENCE AVE E,TORONTO,,
108153,THE WAREHOUSE BEAUTY & WELLNESS,TEMPORARY SIGN - MOBILE,2018-06-11,4630 KINGSTON RD,TORONTO,,
108154,THE BONDWELL CORPORATION,TEMPORARY SIGN - MOBILE,2018-06-11,77 MILLIKEN BLVD,TORONTO,,
108155,PAY 2 DAY,TEMPORARY SIGN - MOBILE,2018-06-12,1077 WILSON AVE,TORONTO,43.7266423862854,-79.4820697367177
108156,CASH 4 YOU,TEMPORARY SIGN - MOBILE,2018-06-12,2281 KIPLING AVE,TORONTO,,
108157,SECOND CUP,TEMPORARY SIGN - MOBILE,2018-06-12,"265 WINCOTT DR, #1",TORONTO,,
108158,CASH MONEY,TEMPORARY SIGN - MOBILE,2018-06-12,4500 KINGSTON RD,TORONTO,,
108159,HERO BURGER,TEMPORARY SIGN - MOBILE,2018-06-15,"6015 STEELES AVE E, #103 BLDG G",TORONTO,,
108160,CASH 4 YOU,TEMPORARY SIGN - MOBILE,2018-06-15,1921 EGLINTON AVE E,TORONTO,,
108161,DULUX PAINTS,TEMPORARY SIGN - MOBILE,2018-06-18,935 THE QUEENSWAY,TORONTO,43.62415151474112,-79.51250953412175
108162,DULUX PAINTS,TEMPORARY SIGN - MOBILE,2018-06-18,2095 LAWRENCE AVE E,TORONTO,,
108163,PRINCESS AUTO,TEMPORARY SIGN - MOBILE,2018-06-19,1455 MCCOWAN RD,TORONTO,,
108164,East Side Marios,TEMPORARY SIGN - MOBILE,2018-06-19,2171 STEELES AVE W,TORONTO,,
108165,CANLAN ICE SPORTS,TEMPORARY SIGN - MOBILE,2018-06-19,1120 MARTIN GROVE RD,TORONTO,,
108166,Dita Salon,TEMPORARY SIGN - MOBILE,2018-06-19,"201 LLOYD MANOR RD, #108",TORONTO,,
108167,Pizza Hut,TEMPORARY SIGN - MOBILE,2018-06-25,3351 LAWRENCE AVE E,TORONTO,,
108168,Pizza Hut,TEMPORARY SIGN - MOBILE,2018-06-25,666 BURNHAMTHORPE RD,TORONTO,,
108169,HILTI CANADA,TEMPORARY SIGN - MOBILE,2018-06-28,4900 SHEPPARD AVE E,TORONTO,,
108170,CONNECT HEARING,TEMPORARY SIGN - MOBILE,2018-06-28,4849 LESLIE ST,TORONTO,,
108171,Freshii,TEMPORARY SIGN - MOBILE,2018-06-28,150 NORTH QUEEN ST,TORONTO,43.6193664679294,-79.55423495285588
108172,Jiffy Lube,TEMPORARY SIGN - MOBILE,2018-06-28,4230 DUNDAS ST W,TORONTO,43.6596261071467,-79.5130865903295
108173,Wine Shop,TEMPORARY SIGN - MOBILE,2018-07-03,3221 EGLINTON AVE E,TORONTO,,
108174,Harveys,TEMPORARY SIGN - MOBILE,2018-07-03,"1780 MARKHAM RD, C1",TORONTO,,
108175,Hero Burger,TEMPORARY SIGN - MOBILE,2018-07-03,291 YORK MILLS RD,TORONTO,,
108176,CASH MONEY,TEMPORARY SIGN - MOBILE,2018-07-03,2071 STEELES AVE W,TORONTO,,
108177,CASH MONEY,TEMPORARY SIGN - MOBILE,2018-07-03,1530 ALBION RD,TORONTO,43.7411237317213,-79.5892207941569
108178,WIRELESS HOLDINGS,TEMPORARY SIGN - MOBILE,2018-07-03,3225 EGLINTON AVE E,TORONTO,,
108179,ALL ABOUT YOU NAILS,TEMPORARY SIGN - MOBILE,2018-07-05,2405 WINSTON PARK DR,,,
108180,Popeyes supplements,TEMPORARY SIGN - MOBILE,2018-07-05,11 WILLIAM KITCHEN RD,TORONTO,,
108181,Highway Gospel Church,TEMPORARY SIGN - MOBILE,2018-07-13,530 MIDLAND AVE,TORONTO,,
108182,PIZZA HUT,TEMPORARY SIGN - MOBILE,2018-07-13,"462 BIRCHMOUNT RD, #56",TORONTO,,
108183,SLEEP COUNTRY,TEMPORARY SIGN - MOBILE,2018-07-13,5985 STEELES AVE E,TORONTO,,
108184,QUESADA BURRITOS & TACOS,TEMPORARY SIGN - MOBILE,2018-07-16,"900 WARDEN AVE, E2",TORONTO,,
108185,BASKIN ROBBINS,TEMPORARY SIGN - MOBILE,2018-07-23,855 THE QUEENSWAY,TORONTO,43.6247113045492,-79.5099874908551
108186,BASKIN ROBBINS,TEMPORARY SIGN - MOBILE,2018-07-27,"2540 BAYVIEW AVE, #8B",TORONTO,,
108187,PETSMART,TEMPORARY SIGN - MOBILE,2018-08-01,162 NORTH QUEEN ST,TORONTO,,
108188,PAY 2 DAY,TEMPORARY SIGN - MOBILE,2018-08-01,"2555 VICTORIA PARK AVE, #3B",TORONTO,,
108189,PIZZA PIZZA,TEMPORARY SIGN - MOBILE,2018-08-01,2938A FINCH AVE E,TORONTO,,
108190,PIZZA PIZZA,TEMPORARY SIGN - MOBILE,2018-08-01,"1735 KIPLING AVE, #13",TORONTO,,
108191,SLEEP COUNTRY,TEMPORARY SIGN - MOBILE,2018-08-01,160 RIMROCK RD,TORONTO,43.757672407672835,-79.46539049940156
108192,Pet Valu,TEMPORARY SIGN - MOBILE,2018-08-01,2356 KENNEDY RD,TORONTO,,
108193,Mcdonalds,TEMPORARY SIGN - MOBILE,2018-08-01,3030 DON MILLS RD,TORONTO,,
108194,Petsmart,TEMPORARY SIGN - MOBILE,2018-08-01,700 LAWRENCE AVE W,TORONTO,43.71542081535815,-79.44743150581505
108195,Petsmart,TEMPORARY SIGN - MOBILE,2018-08-01,2000 EGLINTON AVE E,TORONTO,,
108196,Pet Valu Canada Inc,TEMPORARY SIGN - MOBILE,2018-08-01,1211 MARTIN GROVE RD,TORONTO,,
108197,H&R BLOCK,TEMPORARY SIGN - MOBILE,2018-08-01,1020 ISLINGTON AVE,TORONTO,,
108198,Pay 2 Day,TEMPORARY SIGN - MOBILE,2018-08-01,1153 ELLESMERE RD,TORONTO,,
108199,FREEDOM MOBILE,TEMPORARY SIGN - MOBILE,2018-08-01,2900 WARDEN AVE,TORONTO,,
108200,Rogers,TEMPORARY SIGN - MOBILE,2018-08-01,2900 WARDEN AVE,TORONTO,,
108201,Shell,TEMPORARY SIGN - MOBILE,2018-08-02,2831 BAYVIEW AVE,TORONTO,,
108202,Shell Canada,TEMPORARY SIGN - MOBILE,2018-08-02,677 BURNHAMTHORPE RD,TORONTO,,
108203,Shell,TEMPORARY SIGN - MOBILE,2018-08-02,680 THE QUEENSWAY,TORONTO,43.6272364985213,-79.4985691568562
108204,Petsmart,TEMPORARY SIGN - MOBILE,2018-08-03,12 WILLIAM KITCHEN RD,TORONTO,,
108205,THE BONDWELL CORPORATION,TEMPORARY SIGN - MOBILE,2018-08-06,"77 MILLIKEN BLVD, #5",TORONTO,,
108206,Cash Money,TEMPORARY SIGN - MOBILE,2018-08-07,2687 KIPLING AVE,TORONTO,,
108207,Shell,TEMPORARY SIGN - MOBILE,2018-08-07,908 SHEPPARD AVE W,TORONTO,43.7516631451004,-79.4567511880789
108208,Shell,TEMPORARY SIGN - MOBILE,2018-08-07,5286 DUNDAS ST W,TORONTO,43.6373686519919,-79.5389984920073
108209,United Rentals,TEMPORARY SIGN - MOBILE,2018-08-07,11 MARS RD,TORONTO,43.74678978287485,-79.60739823104845
108210,WESTWAY OPTICAL,TEMPORARY SIGN - MOBILE,2018-08-07,415 THE WESTWAY,TORONTO,43.6835919030782,-79.56601462032316
108211,CASH MONEY,TEMPORARY SIGN - MOBILE,2018-08-07,239 SCARLETT RD,TORONTO,,
108212,Shell Canada,TEMPORARY SIGN - MOBILE,2018-08-07,4021 YONGE ST,TORONTO,,
108213,MEZMEREYES,TEMPORARY SIGN - MOBILE,2018-08-07,1780 MARKHAM RD,TORONTO,,
108214,SWIM CENTRE,TEMPORARY SIGN - MOBILE,2018-08-07,4884 DUFFERIN ST,TORONTO,,
108215,CASH MONEY,TEMPORARY SIGN - MOBILE,2018-08-07,276 REXDALE BLVD,TORONTO,43.7138449170131,-79.5811176194864
108216,PIZZA PIZZA,TEMPORARY SIGN - MOBILE,2018-08-08,3850 SHEPPARD AVE E,TORONTO,,
108217,PIZZA PIZZA,TEMPORARY SIGN - MOBILE,2018-08-08,"9390 SHEPPARD AVE E, #4",TORONTO,,
108218,PIZZA PIZZA,TEMPORARY SIGN - MOBILE,2018-08-08,830 WARDEN AVE,TORONTO,,
108219,CASH MONEY,TEMPORARY SIGN - MOBILE,2018-08-08,2280 ISLINGTON AVE,TORONTO,,
108220,PAY 2 DAY,TEMPORARY SIGN - MOBILE,2018-08-12,1077 WILSON AVE,TORONTO,43.7266423862854,-79.4820697367177
108221,Rogers,TEMPORARY SIGN - MOBILE,2018-08-13,1900 EGLINTON AVE E,TORONTO,,
108222,Rogers,TEMPORARY SIGN - MOBILE,2018-08-13,3003 DANFORTH AVE,TORONTO,,
108223,Second Cup,TEMPORARY SIGN - MOBILE,2018-08-13,"265 WINCOTT DR, #1",TORONTO,,
108224,Pizza Pizza,TEMPORARY SIGN - MOBILE,2018-08-14,"120 ERINGATE DR, #1",TORONTO,,
108225,CASH 4 YOU,TEMPORARY SIGN - MOBILE,2018-08-15,1921 EGLINTON AVE E,TORONTO,,
108226,HAKIM OPTCIAL,TEMPORARY SIGN - MOBILE,2018-08-15,3430 LAWRENCE AVE E,TORONTO,,
108227,Metro,TEMPORARY SIGN - MOBILE,2018-08-15,3221 EGLINTON AVE E,TORONTO,,
108228,H&R Block,TEMPORARY SIGN - MOBILE,2018-08-20,666 BURNHAMTHORPE RD,TORONTO,,
108229,Metro,TEMPORARY SIGN - MOBILE,2018-08-20,201 LLOYD MANOR RD,TORONTO,,
108230,HAKIM OPTICAL,TEMPORARY SIGN - MOBILE,2018-08-20,1900 EGLINTON AVE E,TORONTO,,
108231,FREEDOM MOBILE,TEMPORARY SIGN - MOBILE,2018-08-20,44 REXDALE BLVD,TORONTO,43.71344751761688,-79.55915976025983
108232,PIZZA PIZZA,TEMPORARY SIGN - MOBILE,2018-08-20,3040 DON MILLS RD,TORONTO,,
108233,ICAN EDUCATION,TEMPORARY SIGN - MOBILE,2018-08-21,825 DON MILLS RD,TORONTO,,
108234,MARSMAN MUSIC,TEMPORARY SIGN - MOBILE,2018-08-23,158 BENNETT RD,TORONTO,,
108235,CHATR,TEMPORARY SIGN - MOBILE,2018-08-23,30A REXDALE BLVD,TORONTO,,
108236,OSMOW'S GRILL,TEMPORARY SIGN - MOBILE,2018-08-24,"2215 STEELES AVE W, C7",TORONTO,,
108237,HARVEY'S,TEMPORARY SIGN - MOBILE,2018-08-26,2310 LAWRENCE AVE E,TORONTO,,
108238,HARVEY'S,TEMPORARY SIGN - MOBILE,2018-08-27,1780 MARKHAM RD,TORONTO,,
108239,GOODLIFE FITNESS,TEMPORARY SIGN - MOBILE,2018-08-31,3660 KINGSTON RD,TORONTO,,
108240,GOODLIFE FITNESS,TEMPORARY SIGN - MOBILE,2018-08-31,"2235 SHEPPARD AVE E, #101",TORONTO,,
108241,Pet Valu,TEMPORARY SIGN - MOBILE,2018-08-31,111 CAPLAN AVE,,,
108242,Halloween City,TEMPORARY SIGN - MOBILE,2018-08-31,14 LEBOVIC AVE,TORONTO,43.72359058969046,-79.28999702932668
108243,CASH 4 YOU,TEMPORARY SIGN - MOBILE,2018-08-31,4578 YONGE ST,TORONTO,,
108244,ENERGY MARTIAL ARTS ACADEMY,TEMPORARY SIGN - MOBILE,2018-09-01,5534 LAWRENCE AVE E,TORONTO,,
108245,POPEYES SUPPLEMENTS,TEMPORARY SIGN - MOBILE,2018-09-04,11 WILLIAM KITCHEN RD,TORONTO,,
108246,GOODLIFE,TEMPORARY SIGN - MOBILE,2018-09-04,225 SELECT AVE,TORONTO,,
108247,VICTORIA COMMONS CLINIC & PHARMACY,TEMPORARY SIGN - MOBILE,2018-09-04,"2555 VICTORIA PARK AVE, #3B",TORONTO,,
108248,APPLE DENTURES,TEMPORARY SIGN - MOBILE,2018-09-05,2130 LAWRENCE AVE E,TORONTO,,
108249,DULUX PAINTS,TEMPORARY SIGN - MOBILE,2018-09-10,2561 ST CLAIR AVE W,TORONTO,43.66809121696436,-79.48753069454607
108250,CONNECT HEARING,TEMPORARY SIGN - MOBILE,2018-10-01,827 BROWNS LINE,TORONTO,,
108251,DR. ROSE DENTISTRY PROF. CORP,TEMPORARY SIGN - MOBILE,2018-10-01,415 THE WESTWAY,TORONTO,43.6835919030782,-79.56601462032316
108252,Active Green + Ross,TEMPORARY SIGN - MOBILE,2018-10-03,780 MARKHAM RD,TORONTO,,
108253,West Etobicoke Dental,TEMPORARY SIGN - MOBILE,2018-10-03,"390 THE EAST MALL, D1",TORONTO,,
108254,EAST SIDE MARIOS,TEMPORARY SIGN - MOBILE,2018-10-03,2171 STEELES AVE W,TORONTO,,
108255,CASH 4 YOU,TEMPORARY SIGN - MOBILE,2018-10-03,2934 EGLINTON AVE E,TORONTO,,
108256,CASH 4 YOU,TEMPORARY SIGN - MOBILE,2018-10-03,665 MARKHAM RD,TORONTO,,
108257,GOODLIFE FITNESS,TEMPORARY SIGN - MOBILE,2018-10-03,1911 KENNEDY RD,TORONTO,,
108258,CASH 4 YOU,TEMPORARY SIGN - MOBILE,2018-10-03,2281 KIPLING AVE,TORONTO,,
108259,MR. SUB,TEMPORARY SIGN - MOBILE,2018-10-03,3885 KEELE ST,TORONTO,,
108260,H&R BLOCK,TEMPORARY SIGN - MOBILE,2018-10-03,1020 ISLINGTON AVE,TORONTO,,
108261,COUNTRY STYLE,TEMPORARY SIGN - MOBILE,2018-10-03,6951-6953 STEELES AVE W,TORONTO,,
108262,COUNTRY STYLE,TEMPORARY SIGN - MOBILE,2018-10-03,"1880 EGLINTON AVE E, #161",TORONTO,,
108263,STAPLES,TEMPORARY SIGN - MOBILE,2018-10-03,850 MILNER AVE,TORONTO,,
108264,LITTLE CEASAR'S,TEMPORARY SIGN - MOBILE,2018-10-03,"3560 LAKE SHORE BLVD W, #6",TORONTO,,
108265,WELLNESS DENTURE CLINIC,TEMPORARY SIGN - MOBILE,2018-10-03,200 QUEEN'S PLATE DR,TORONTO,,
108266,PARTY CITY,TEMPORARY SIGN - MOBILE,2018-10-03,1225 FINCH AVE W,TORONTO,43.7646930630836,-79.4855194438842
108267,COUNTRY STYLE,TEMPORARY SIGN - MOBILE,2018-10-03,"670 REXDALE BLVD, #1-2",TORONTO,,
108268,SUBWAY,TEMPORARY SIGN - MOBILE,2018-10-03,"3003 DANFORTH AVE, #47A",TORONTO,,
108269,VALUE VILLAGE,TEMPORARY SIGN - MOBILE,2018-10-03,1020 ISLINGTON AVE,TORONTO,,
108270,PARTY CITY,TEMPORARY SIGN - MOBILE,2018-10-03,162 NORTH QUEEN ST,TORONTO,,
108271,COPPAS,TEMPORARY SIGN - MOBILE,2018-10-03,4750 DUFFERIN ST,TORONTO,,
108272,BNEI BARUCH,TEMPORARY SIGN - MOBILE,2018-10-03,4610 DUFFERIN ST,TORONTO,,
108273,PARTY CITY,TEMPORARY SIGN - MOBILE,2018-10-03,39 ORFUS RD,TORONTO,43.720097732107675,-79.45764089535461
108274,LAZY BOY FURITURE,TEMPORARY SIGN - MOBILE,2018-10-03,1611 THE QUEENSWAY,TORONTO,43.616962666618875,-79.54399038752774
108275,Thai express,TEMPORARY SIGN - MOBILE,2018-10-03,"500 REXDALE BLVD, L-001",TORONTO,,
108276,THAI EXPRESS,TEMPORARY SIGN - MOBILE,2018-10-03,"2061 STEELES AVE W, #1",TORONTO,,
108277,WINE SHOP,TEMPORARY SIGN - MOBILE,2018-10-04,3221 EGLINTON AVE E,TORONTO,,
108278,SHOPPERS DRUG MART,TEMPORARY SIGN - MOBILE,2018-10-05,"1780 MARKHAM RD, A",TORONTO,,
108279,MONEY MART,TEMPORARY SIGN - MOBILE,2018-10-09,1620 ALBION RD,TORONTO,43.7411237317213,-79.5892207941569
108280,ESTATES OF SUNNYBROOOK,TEMPORARY SIGN - MOBILE,2018-10-09,2075 BAYVIEW AVE,TORONTO,,
108281,CUPID BOUTIQUE,TEMPORARY SIGN - MOBILE,2018-10-09,"4700 DUFFERIN ST, #4A",TORONTO,,
108282,CANADIAN ALL CARE COLLEGE,TEMPORARY SIGN - MOBILE,2018-10-09,4630 DUFFERIN ST,TORONTO,,
108283,OMNI JEWEL,TEMPORARY SIGN - MOBILE,2018-10-09,4700 DUFFERIN ST,TORONTO,,
108284,BRAVADO JEWEL,TEMPORARY SIGN - MOBILE,2018-10-09,4700 DUFFERIN ST,TORONTO,,
108285,MARY BROWNS,TEMPORARY SIGN - MOBILE,2018-10-12,2690 EGLINTON AVE E,TORONTO,,
108286,Supermex Inc,TEMPORARY SIGN - MOBILE,2018-10-18,400 HUMBERLINE DR,TORONTO,,
108287,MR OIL CHANGE,TEMPORARY SIGN - MOBILE,2018-10-18,330 REXDALE BLVD,TORONTO,43.71488753425494,-79.58575511600857
108288,CASH MONEY,TEMPORARY SIGN - MOBILE,2018-10-18,2280 ISLINGTON AVE,TORONTO,,
108289,CASH MONEY,TEMPORARY SIGN - MOBILE,2018-10-18,2687 KIPLING AVE,TORONTO,,
108290,PEPEYES,TEMPORARY SIGN - MOBILE,2018-10-18,2355 KEELE ST,TORONTO,,
108291,OIL CHANGERS,TEMPORARY SIGN - MOBILE,2018-10-18,901 SHEPPARD AVE W,TORONTO,43.7516631451004,-79.4567511880789
108292,OIL CHANGERS,TEMPORARY SIGN - MOBILE,2018-10-18,1303 KENNEDY RD,TORONTO,,
108293,OIL CHANGERS,TEMPORARY SIGN - MOBILE,2018-10-18,175 CORINTHIAN BLVD,TORONTO,,
108294,Mr Lube,TEMPORARY SIGN - MOBILE,2018-10-19,2541 WESTON RD,TORONTO,,
108295,Money Mart,TEMPORARY SIGN - MOBILE,2018-10-19,1963 FINCH AVE W,TORONTO,43.75717440407324,-79.51845382131604
108296,SHOPPERS DRUG MART,TEMPORARY SIGN - MOBILE,2018-10-21,1235 MCCOWAN RD,TORONTO,,
108297,MCI THE DOCTORS OFFICE,TEMPORARY SIGN - MOBILE,2018-10-25,3609 SHEPPARD AVE E,TORONTO,,
108298,HUSKY,TEMPORARY SIGN - MOBILE,2018-10-25,861 AVENUE RD,TORONTO,,
108299,HUSKY,TEMPORARY SIGN - MOBILE,2018-10-25,3660 DUFFERIN ST,TORONTO,,
108300,HUSKY,TEMPORARY SIGN - MOBILE,2018-10-25,800 MORNINGSIDE AVE,TORONTO,,
108301,LAWRENCE AVE W,TEMPORARY SIGN - MOBILE,2018-10-25,1635 LAWRENCE AVE W,TORONTO,43.70520789995818,-79.49298441268768
108302,DENTAL MED,TEMPORARY SIGN - MOBILE,2018-10-25,1290 FINCH AVE W,TORONTO,43.763794610804254,-79.4896659407099
108303,BRAFASCO/HD SUPPLY,TEMPORARY SIGN - MOBILE,2018-10-25,721 PROGRESS AVE,TORONTO,,
108304,JIFFY LUBE,TEMPORARY SIGN - MOBILE,2018-10-25,4230 DUNDAS ST W,TORONTO,43.6596261071467,-79.5130865903295
108305,MCDONALDS,TEMPORARY SIGN - MOBILE,2018-10-26,11 WILLIAM KITCHEN RD,TORONTO,,
108306,FRESHCO PHARMACY,TEMPORARY SIGN - MOBILE,2018-10-29,2490 GERRARD ST E,TORONTO,,
108307,SOBEYS PHARMACY,TEMPORARY SIGN - MOBILE,2018-10-29,145 MARLEE AVE,TORONTO,,
108308,HARVEYS,TEMPORARY SIGN - MOBILE,2018-10-28,"1780 MARKHAM RD, C1",TORONTO,,
108309,Rexall,TEMPORARY SIGN - MOBILE,2018-10-30,325 MOORE AVE,TORONTO,,
108310,MEZMEREYES,TEMPORARY SIGN - MOBILE,2018-11-01,1780 MARKHAM RD,TORONTO,,
108311,THE SOFA COMPANY,TEMPORARY SIGN - MOBILE,2018-11-01,4884 DUFFERIN ST,TORONTO,,
108312,ORADENTAL,TEMPORARY SIGN - MOBILE,2018-11-01,2085 LAWRENCE AVE E,TORONTO,,
108313,PET VALU,TEMPORARY SIGN - MOBILE,2018-11-01,666 BURNHAMTHORPE RD,TORONTO,,
108314,PET VALU,TEMPORARY SIGN - MOBILE,2018-11-01,2267 ISLINGTON AVE,TORONTO,,
108315,Pet valu,TEMPORARY SIGN - MOBILE,2018-11-01,5534 LAWRENCE AVE E,TORONTO,,
108316,FREEDOM MOBILE,TEMPORARY SIGN - MOBILE,2018-11-01,2900 WARDEN AVE,TORONTO,,
108317,PET VALU,TEMPORARY SIGN - MOBILE,2018-11-01,2071 STEELES AVE W,TORONTO,,
108318,GOODLIFE FITNESS,TEMPORARY SIGN - MOBILE,2018-11-01,"250 FERRAND DR, MAIN",TORONTO,,
